id,content
53,COL Beer_Name VAL Legends Bistro Plucky Rooster Ale COL Brew_Factory_Name VAL Legends Bistro COL Style VAL Specialty Grain COL ABV VAL 6.00 %
54,COL Beer_Name VAL 23 Brewing Company # 1 Pale Ale &#40; # 1 &#28129; &#33394; &#33406; &#29246; &#41; COL Brew_Factory_Name VAL 23 Brewing Company COL Style VAL American Pale Ale COL ABV VAL 5.80 %
55,COL Beer_Name VAL Legends of the Bay Giant_s Tomb COL Brew_Factory_Name VAL Hockley Valley Brewing & Malting Company COL Style VAL Amber Ale COL ABV VAL 5.5 %
56,COL Beer_Name VAL Half Acre Ginger Twin India Red Ale COL Brew_Factory_Name VAL Half Acre Beer Company COL Style VAL India Pale Ale &#40; IPA &#41; COL ABV VAL 7.5 %
57,COL Beer_Name VAL Oakshire Ride Your Bike Double Red Ale COL Brew_Factory_Name VAL Oakshire Brewing COL Style VAL Amber Ale COL ABV VAL 8.50 %
58,COL Beer_Name VAL Begyle Pancake Junkie COL Brew_Factory_Name VAL Begyle Brewing Company COL Style VAL Amber Ale COL ABV VAL 7.50 %
59,COL Beer_Name VAL Naked City Screening Room Red COL Brew_Factory_Name VAL Naked City Brewing COL Style VAL India Pale Ale &#40; IPA &#41; COL ABV VAL 7.5 %
60,COL Beer_Name VAL Block 15 Ridgeback Red COL Brew_Factory_Name VAL Block 15 Brewery COL Style VAL Amber Ale COL ABV VAL 6.75 %
61,COL Beer_Name VAL Du Lac Saint-Jean Boutefeu COL Brew_Factory_Name VAL Microbrasserie du Lac Saint-Jean COL Style VAL Amber Ale COL ABV VAL 5.20 %
62,COL Beer_Name VAL Generations Pretzel City Amber COL Brew_Factory_Name VAL Generations Brewing Company COL Style VAL Amber Ale COL ABV VAL 5.20 %
63,COL Beer_Name VAL Marble Imperial Red Ale COL Brew_Factory_Name VAL Marble Brewery COL Style VAL American Strong Ale COL ABV VAL 9.5 %
64,COL Beer_Name VAL Wynwood Fox Imperial Red Ale COL Brew_Factory_Name VAL Wynwood Brewing Company COL Style VAL American Strong Ale COL ABV VAL 8.00 %
65,COL Beer_Name VAL 8th Wonder Coffee Mocha Feight COL Brew_Factory_Name VAL 8th Wonder Brewery COL Style VAL Amber Ale COL ABV VAL 5.5%
66,COL Beer_Name VAL Old Rail Rusty Rail Ale COL Brew_Factory_Name VAL Old Rail Brewing Company COL Style VAL Amber Ale COL ABV VAL 5.50 %
67,COL Beer_Name VAL Black Rock Anthracite Ale COL Brew_Factory_Name VAL Black Rock Brewing Company COL Style VAL American Pale Ale COL ABV VAL 5.2%
68,COL Beer_Name VAL Paradox Red Ale COL Brew_Factory_Name VAL Paradox Brewery COL Style VAL Amber Ale COL ABV VAL 5.5 %
69,COL Beer_Name VAL Brewers Art Scarlet Fever COL Brew_Factory_Name VAL The Brewers Art COL Style VAL Sour/Wild Ale COL ABV VAL 3.50 %
70,COL Beer_Name VAL Bricktown 46 Star Oklahoma Amber Ale COL Brew_Factory_Name VAL Bricktown Brewery COL Style VAL Amber Ale COL ABV VAL 5.0%
71,COL Beer_Name VAL Franklins Rubber Chicken Red Ale COL Brew_Factory_Name VAL Brewery & General Store COL Style VAL Amber Ale COL ABV VAL 5.5 %
72,COL Beer_Name VAL Falling Sky Retrograde Red COL Brew_Factory_Name VAL Falling Sky Brewing COL Style VAL Amber Ale COL ABV VAL 6.50 %
73,COL Beer_Name VAL 18th Street Barrel Aged Cock Fight COL Brew_Factory_Name VAL 18th Street Brewery COL Style VAL Belgian Ale COL ABV VAL 5.80 %
74,COL Beer_Name VAL Anderson Valley Pinchy Jeek Barl COL Brew_Factory_Name VAL Anderson Valley Brewing Company COL Style VAL Spice/Herb/Vegetable COL ABV VAL 8.00 %
75,COL Beer_Name VAL Ladyface Reyes Adobe Imperial Red COL Brew_Factory_Name VAL Ladyface Ale Companie COL Style VAL American Strong Ale COL ABV VAL 11.00 %
76,COL Beer_Name VAL Town Hall Festivus 2015 COL Brew_Factory_Name VAL Minneapolis Town Hall Brewery COL Style VAL Irish Ale COL ABV VAL 6.10 %
77,COL Beer_Name VAL Colorado Mountain Ole 59er Amber Ale COL Brew_Factory_Name VAL Colorado Mountain Brewery COL Style VAL Amber Ale COL ABV VAL 5.50 %
78,COL Beer_Name VAL Echo Indian Red Ale COL Brew_Factory_Name VAL Echo Brewing Company COL Style VAL Irish Ale COL ABV VAL 6.5%
79,COL Beer_Name VAL Mother Earth Righteously Hopped Red IPA COL Brew_Factory_Name VAL Mother Earth Brew Company COL Style VAL India Pale Ale &#40; IPA &#41; COL ABV VAL 6.5 %
80,COL Beer_Name VAL Bike Dog Lost and Found - Revised COL Brew_Factory_Name VAL Bike Dog Brewing Company COL Style VAL Black IPA COL ABV VAL 5.00 %
81,COL Beer_Name VAL Big Bear Grizzly Red Ale COL Brew_Factory_Name VAL Big Bear Brewing Company COL Style VAL Amber Ale COL ABV VAL 6.00 %
82,COL Beer_Name VAL Middleton Bobcat Imperial Red COL Brew_Factory_Name VAL Middleton Brewing COL Style VAL American Strong Ale COL ABV VAL 8.50 %
83,COL Beer_Name VAL City Star Red Necktar COL Brew_Factory_Name VAL City Star Brewing COL Style VAL Amber Ale COL ABV VAL 6.5 %
84,COL Beer_Name VAL Brass Cannon Muzzle Flash Amber Ale COL Brew_Factory_Name VAL Brass Cannon Brewing COL Style VAL Amber Ale COL ABV VAL 6.00 %
85,COL Beer_Name VAL Five Points Hook Island Red COL Brew_Factory_Name VAL Five Points Brewing Company COL Style VAL Amber Ale COL ABV VAL 6.5 %
86,COL Beer_Name VAL Beaus Haters Gon na Hate COL Brew_Factory_Name VAL Beaus All Natural Brewing Co. . COL Style VAL KÃ ¶ lsch COL ABV VAL 7.5 %
87,COL Beer_Name VAL American Sky Bomber Series # 3 - Red Tail Oktoberfest COL Brew_Factory_Name VAL Hudson Brewing Company COL Style VAL Oktoberfest/M Ã $ rzen COL ABV VAL 5.80 %
88,COL Beer_Name VAL Ocho Reales Ale COL Brew_Factory_Name VAL Sierra Madre Brewing Co. ( Mexico ) COL Style VAL Brown Ale COL ABV VAL 5.5 %
89,COL Beer_Name VAL American Sky Amber Salute COL Brew_Factory_Name VAL Hudson Brewing Company COL Style VAL Amber Ale COL ABV VAL 5.75 %
90,COL Beer_Name VAL Lagunitas Imperial Red Ale COL Brew_Factory_Name VAL Lagunitas Brewing Company &#40; Heineken &#41; COL Style VAL American Strong Ale COL ABV VAL 8.00 %
91,COL Beer_Name VAL Blue Moon Spiced Amber Ale COL Brew_Factory_Name VAL Coors Brewing Company &#40; MillerCoors &#41; COL Style VAL Spice/Herb/Vegetable COL ABV VAL 5.80 %
92,COL Beer_Name VAL Burnside Too Sticky to Roll COL Brew_Factory_Name VAL Burnside Brewing Company &#40; OR &#41; COL Style VAL India Pale Ale &#40; IPA &#41; COL ABV VAL 6.50 %
93,COL Beer_Name VAL Angry Chair Let My Peaches Be COL Brew_Factory_Name VAL Angry Chair Brewing COL Style VAL Sour/Wild Ale COL ABV VAL 5.5 %
94,COL Beer_Name VAL River City &#40; CA &#41; Woodenhead Ale COL Brew_Factory_Name VAL River City &#40; CA &#41; Brewing COL Style VAL Amber Ale COL ABV VAL 7.50 %
95,COL Beer_Name VAL Uncle Billys Hill Country Organic Amber COL Brew_Factory_Name VAL Uncle Billys Brew & Que Smokehouse & Brewery COL Style VAL Amber Ale COL ABV VAL 5.20 %
96,COL Beer_Name VAL Chama River Sunset Red COL Brew_Factory_Name VAL Chama River Brewing Company COL Style VAL Amber Ale COL ABV VAL 6.20 %
97,COL Beer_Name VAL Three Heads Loopy Oatmeal Red Ale COL Brew_Factory_Name VAL Custom Brewcrafters COL Style VAL Amber Ale COL ABV VAL 6.50 %
98,COL Beer_Name VAL Anacortes Especial Red Ale COL Brew_Factory_Name VAL Rockfish Grill & Anacortes Brewery COL Style VAL Amber Ale COL ABV VAL 4.50 %
99,COL Beer_Name VAL Liberty High Point Rocket's Red Ale COL Brew_Factory_Name VAL Liberty Brewery & Grill - High Point COL Style VAL Irish Ale COL ABV VAL 5.5%
100,COL Beer_Name VAL Blue Dog Red Collar Mead COL Brew_Factory_Name VAL Blue Dog Mead Company COL Style VAL Mead COL ABV VAL 13 %
101,COL Beer_Name VAL Crooked Can Captain McSwaggers COL Brew_Factory_Name VAL Crooked Can Brewing Company COL Style VAL Stout COL ABV VAL 5.5 %
102,COL Beer_Name VAL Dragonmead Crooked Door Amber Ale COL Brew_Factory_Name VAL Dragonmead Brewery COL Style VAL Amber Ale COL ABV VAL 5.5 %
103,COL Beer_Name VAL Lilys Reggies French River Red Ale COL Brew_Factory_Name VAL Lilys Seafood Restaurant & Brewery COL Style VAL Amber Ale COL ABV VAL 6.00 %
104,COL Beer_Name VAL Avery Red Table Common COL Brew_Factory_Name VAL Avery Brewing Company COL Style VAL California Common COL ABV VAL 5.20 %
105,COL Beer_Name VAL Bristol Skull & Bones Flanders Red COL Brew_Factory_Name VAL Bristol Brewing Company COL Style VAL Sour Red/Brown COL ABV VAL 5.5%
106,COL Beer_Name VAL Barley Forge El Paisano COL Brew_Factory_Name VAL Barley Forge Brewing Company COL Style VAL Amber Ale COL ABV VAL 5.80 %
107,COL Beer_Name VAL Alpine Dog Hogback Amber Ale COL Brew_Factory_Name VAL Alpine Dog Brewery COL Style VAL Amber Ale COL ABV VAL 5.50 %
108,COL Beer_Name VAL Gold Camp Georgia's Agave Amber Ale COL Brew_Factory_Name VAL Gold Camp Brewing Company COL Style VAL Amber Ale COL ABV VAL 5.75 %
109,COL Beer_Name VAL Area 51 Planet Red Ale COL Brew_Factory_Name VAL Area 51 Craft Brewery COL Style VAL German Hefeweizen COL ABV VAL 5.80 %
110,COL Beer_Name VAL Columbus Kashmir COL Brew_Factory_Name VAL Columbus Brewing Company COL Style VAL Amber Ale COL ABV VAL 5.75 %
111,COL Beer_Name VAL Bull City Reel Amber COL Brew_Factory_Name VAL Bull City Burger and Brewery COL Style VAL Amber Ale COL ABV VAL 5.5%
112,COL Beer_Name VAL Solvang Dansk Amber Ale COL Brew_Factory_Name VAL Solvang Brewing Company COL Style VAL Amber Ale COL ABV VAL 6.50 %
113,COL Beer_Name VAL Peak Organic Espresso Amber Ale COL Brew_Factory_Name VAL Shipyard Brewing Company COL Style VAL Amber Ale COL ABV VAL 6.50 %
114,COL Beer_Name VAL Adirondack Bobcat Blonde Lager COL Brew_Factory_Name VAL Adirondack Pub and Brewery COL Style VAL Golden Ale/Blond Ale COL ABV VAL 4.00 %
115,COL Beer_Name VAL San Luis Valley Alamosa Amber COL Brew_Factory_Name VAL San Luis Valley Brewing Company COL Style VAL Amber Ale COL ABV VAL 5.5 %
116,COL Beer_Name VAL Roundabout Rusted Route Amber Ale COL Brew_Factory_Name VAL Roundabout Brewery COL Style VAL Amber Ale COL ABV VAL 5.20 %
117,COL Beer_Name VAL Iron Hill Big Rye Wibby COL Brew_Factory_Name VAL Iron Hill Lancaster COL Style VAL American Strong Ale COL ABV VAL 7.5 %
118,COL Beer_Name VAL 4 Hands Vigilante COL Brew_Factory_Name VAL 4 Hands Brewing Company COL Style VAL Amber Lager/Vienna COL ABV VAL 5.5 %
119,COL Beer_Name VAL Boxing Cat Dragons Fire Doppelbock COL Brew_Factory_Name VAL Boxing Cat Brewery COL Style VAL Doppelbock COL ABV VAL 7.5 %
120,COL Beer_Name VAL Hamburg House Dressing COL Brew_Factory_Name VAL Hamburg Brewing Company COL Style VAL Amber Ale COL ABV VAL 5.5 %
121,COL Beer_Name VAL Green Man Blood of My Enemies COL Brew_Factory_Name VAL Green Man Brewery COL Style VAL Amber Ale COL ABV VAL 6.5 %
122,COL Beer_Name VAL Allendale Evening Chronicle Christmas Beer COL Brew_Factory_Name VAL Allendale COL Style VAL Bitter COL ABV VAL 3.80 %
123,COL Beer_Name VAL 14th Star Maple Session Brown Ale COL Brew_Factory_Name VAL 14th Star Brewing Company COL Style VAL Brown Ale COL ABV VAL 4.75 %
124,COL Beer_Name VAL Laguna Beach Grateful Red Imperial Red Ale COL Brew_Factory_Name VAL Laguna Beach Brewing COL Style VAL American Strong Ale COL ABV VAL 10.5 %
125,COL Beer_Name VAL Kettle House Lake Missoula Amber COL Brew_Factory_Name VAL Kettle House Brewing Company COL Style VAL Amber Ale COL ABV VAL 5.75 %
126,COL Beer_Name VAL 5 Seasons North Ossabaw Island Ale COL Brew_Factory_Name VAL 5 Seasons North COL Style VAL Belgian Strong Ale COL ABV VAL 8%
127,COL Beer_Name VAL Yeastie Boys Hud-a-wa _ Strong COL Brew_Factory_Name VAL Invercargill Brewery COL Style VAL Scottish Ale COL ABV VAL 7.00 %
128,COL Beer_Name VAL Haymarket Jananna Dance Red Headed Ale COL Brew_Factory_Name VAL Haymarket Pub & Brewery COL Style VAL Amber Ale COL ABV VAL 5.75 %
129,COL Beer_Name VAL Independence Brewing ROOD COL Brew_Factory_Name VAL Independence Brewing Co. . COL Style VAL India Pale Ale &#40; IPA &#41; COL ABV VAL 6.5 %
130,COL Beer_Name VAL Abbeydale Moonshine COL Brew_Factory_Name VAL Abbeydale COL Style VAL Golden Ale/Blond Ale COL ABV VAL 4.50 %
131,COL Beer_Name VAL Lawson_s Finest Equinox Extra XPA COL Brew_Factory_Name VAL Lawson_s Finest Liquids COL Style VAL American Strong Ale COL ABV VAL 7.20 %
132,COL Beer_Name VAL Woodcock Brothers Amber Ale # 2 COL Brew_Factory_Name VAL Woodcock Brothers Brewing Company COL Style VAL Amber Ale COL ABV VAL 4.10 %
133,COL Beer_Name VAL Blind Tiger Little Red Corvette COL Brew_Factory_Name VAL Blind Tiger COL Style VAL Amber Ale COL ABV VAL 6.50 %
134,COL Beer_Name VAL Modus Operandi Former Tenant COL Brew_Factory_Name VAL Modus Operandi Brewing Co. . COL Style VAL India Pale Ale &#40; IPA &#41; COL ABV VAL 7.20 %
135,COL Beer_Name VAL Glasstown Founders Ale COL Brew_Factory_Name VAL Glasstown Brewing Company COL Style VAL American Strong Ale COL ABV VAL 7.00 %
136,COL Beer_Name VAL Mountain Toad Apex Amber COL Brew_Factory_Name VAL Mountain Toad Brewing COL Style VAL Amber Ale COL ABV VAL 6.50 %
137,COL Beer_Name VAL DaDo Bier Red Ale COL Brew_Factory_Name VAL DaDo Bier COL Style VAL Belgian Ale COL ABV VAL 5.50 %
138,COL Beer_Name VAL Coalition Simple India Style Session Ale COL Brew_Factory_Name VAL Coalition Brewing COL Style VAL Session IPA COL ABV VAL 4.5 %
139,COL Beer_Name VAL Downtown Joes Tail Waggin Amber Ale COL Brew_Factory_Name VAL Downtown Joes Restaurant & Brewery COL Style VAL Amber Ale COL ABV VAL 5.80 %
140,COL Beer_Name VAL Alexander Keiths Red &#40; Amber Ale &#41; COL Brew_Factory_Name VAL Oland Brewery &#40; AB-InBev &#41; COL Style VAL Amber Ale COL ABV VAL 5.5 %
141,COL Beer_Name VAL Denizens Big Red Norm COL Brew_Factory_Name VAL Denizens Brewing Company COL Style VAL Amber Ale COL ABV VAL 7.50 %
142,COL Beer_Name VAL Coastal Empire Southern Delight COL Brew_Factory_Name VAL Coastal Empire Beer Co. . COL Style VAL Amber Ale COL ABV VAL 5.50 %
143,COL Beer_Name VAL Big Island / Caldera Red Sea Imperial Red Gose COL Brew_Factory_Name VAL Big Island Brewhaus COL Style VAL American Strong Ale COL ABV VAL 9.00 %
144,COL Beer_Name VAL Blue Pants Big & Tall # 2 : Barrel Aged Belgian Red COL Brew_Factory_Name VAL Blue Pants Brewery COL Style VAL Amber Ale COL ABV VAL 8 %
145,COL Beer_Name VAL Roosters Brewing Two-Bit Amber COL Brew_Factory_Name VAL Roosters Brewing Co. &#40; US &#41; COL Style VAL Amber Ale COL ABV VAL 4.5 %
146,COL Beer_Name VAL 51st Ward Conscious Sedation COL Brew_Factory_Name VAL Church Street Brewing Company COL Style VAL Brown Ale COL ABV VAL 8.5 %
147,COL Beer_Name VAL Great Baraboo Snake Eye Canyon Red Ale COL Brew_Factory_Name VAL Great Baraboo Brewing Company COL Style VAL Amber Ale COL ABV VAL 5.50 %
148,COL Beer_Name VAL Bold City European Street Cafe Lamp Post Pale Ale COL Brew_Factory_Name VAL Bold City Brewery COL Style VAL Amber Ale COL ABV VAL -
149,COL Beer_Name VAL River Horse Special Ale COL Brew_Factory_Name VAL River Horse Brewing Company COL Style VAL Amber Ale COL ABV VAL 5.75 %
150,COL Beer_Name VAL Adkin Alfred_s Galaxy COL Brew_Factory_Name VAL Adkin COL Style VAL Golden Ale/Blond Ale COL ABV VAL 4.5 %
151,COL Beer_Name VAL Boxing Cat Ringside Red COL Brew_Factory_Name VAL Boxing Cat Brewery COL Style VAL Amber Lager/Vienna COL ABV VAL 5.5 %
152,COL Beer_Name VAL Cucamonga Jacked Up Red COL Brew_Factory_Name VAL Cucamonga Brewing Company COL Style VAL American Strong Ale COL ABV VAL 8.5 %
153,COL Beer_Name VAL North Star Horizons Amber Ale COL Brew_Factory_Name VAL North Star Craft Brewery COL Style VAL Amber Ale COL ABV VAL 5.80 %
154,COL Beer_Name VAL 3 Stars Lime Basil Saison &#40; Mango &#41; COL Brew_Factory_Name VAL 3 Stars Brewing Company COL Style VAL Saison COL ABV VAL 4.20 %
155,COL Beer_Name VAL White Lion Insane Mane Red Ale COL Brew_Factory_Name VAL Ipswich Ale Brewery COL Style VAL Amber Ale COL ABV VAL 6.5%
156,COL Beer_Name VAL Elk Rock Velvet Antler Amber Ale COL Brew_Factory_Name VAL Portland Brewing Company &#40; Pyramid - North American Breweries &#41; COL Style VAL Amber Ale COL ABV VAL 4.5 %
157,COL Beer_Name VAL Abita Mint Julep Turbodog COL Brew_Factory_Name VAL Abita Brewing Company COL Style VAL Brown Ale COL ABV VAL 6.5 %
158,COL Beer_Name VAL Sockeye Angels Perch Amber COL Brew_Factory_Name VAL Sockeye Brewing COL Style VAL Amber Ale COL ABV VAL 4.80 %
159,COL Beer_Name VAL Crazy Mountain Amber Ale COL Brew_Factory_Name VAL Crazy Mountain Brewing Company COL Style VAL Amber Ale COL ABV VAL 5.50 %
160,COL Beer_Name VAL Double Barley Give _ Em Heaven COL Brew_Factory_Name VAL Double Barley Brewing COL Style VAL American Strong Ale COL ABV VAL 10.40 %
161,COL Beer_Name VAL Old Schoolhouse Blazing Amber COL Brew_Factory_Name VAL Old Schoolhouse Brewery COL Style VAL Amber Ale COL ABV VAL 6.50 %
162,COL Beer_Name VAL Pizza Boy Journeymen COL Brew_Factory_Name VAL Pizza Boy Brewing COL Style VAL Amber Ale COL ABV VAL 4.70 %
163,COL Beer_Name VAL Adnams / Devils Backbone American Amber COL Brew_Factory_Name VAL Adnams COL Style VAL Amber Ale COL ABV VAL 4.90 %
